date,level,site
2012-03-21,-76.11,#370958101055501
2013-03-21,-76.93,#370958101055501
2014-03-21,-80.24,#370958101055501
2015-03-21,-82.24000000000001,#370958101055501
2016-03-21,-82.48,#370958101055501
2017-03-21,-83.52,#370958101055501
2018-03-21,-82.81,#370958101055501
2019-03-21,-82.98,#370958101055501
2020-03-21,-83.3,#370958101055501
2001-03-21,-46.56,#371026101020701
2002-03-21,-47.98,#371026101020701
2003-03-21,-49.09,#371026101020701
2004-03-21,-49.83,#371026101020701
2005-03-21,-50.72,#371026101020701
2006-03-21,-51.01,#371026101020701
2007-03-21,-52.62,#371026101020701
2008-03-21,-55.47,#371026101020701
2009-03-21,-57.85,#371026101020701
2010-03-21,-61.01,#371026101020701
2011-03-21,-63.02,#371026101020701
2012-03-21,-67.765,#371026101020701
2013-03-21,-70.68,#371026101020701
2014-03-21,-72.85,#371026101020701
2015-03-21,-74.84,#371026101020701
2016-03-21,-74.24000000000001,#371026101020701
2017-03-21,-76.3,#371026101020701
2018-03-21,-75.69,#371026101020701
2019-03-21,-76.04,#371026101020701
2020-03-21,-77.245,#371026101020701
2001-03-21,,#371135101260902
2002-03-21,,#371135101260902
2003-03-21,,#371135101260902
2004-03-21,,#371135101260902
2005-03-21,,#371135101260902
2006-03-21,,#371135101260902
2007-03-21,,#371135101260902
2008-03-21,,#371135101260902
2009-03-21,,#371135101260902
2010-03-21,,#371135101260902
2011-03-21,,#371135101260902
2012-03-21,,#371135101260902
2013-03-21,,#371135101260902
2014-03-21,,#371135101260902
2015-03-21,,#371135101260902
2016-03-21,,#371135101260902
2017-03-21,,#371135101260902
2018-03-21,,#371135101260902
2019-03-21,-72.49,#371135101260902
2020-03-21,-73.33,#371135101260902
2001-03-21,,#371139101223001
2002-03-21,,#371139101223001
2003-03-21,,#371139101223001
2004-03-21,,#371139101223001
2005-03-21,,#371139101223001
2006-03-21,,#371139101223001
2007-03-21,,#371139101223001
2008-03-21,,#371139101223001
2009-03-21,,#371139101223001
2010-03-21,,#371139101223001
2011-03-21,,#371139101223001
2012-03-21,,#371139101223001
2013-03-21,,#371139101223001
2014-03-21,,#371139101223001
2015-03-21,-59.78,#371139101223001
2016-03-21,-60.6,#371139101223001
2017-03-21,-61.6,#371139101223001
2018-03-21,-61.05,#371139101223001
2019-03-21,-62.18,#371139101223001
2020-03-21,-63.72,#371139101223001
2001-03-21,-68.97,#371237100455301
2002-03-21,-69.46,#371237100455301
2003-03-21,-70.08,#371237100455301
2004-03-21,-70.63,#371237100455301
2005-03-21,-70.64,#371237100455301
2006-03-21,-71.2,#371237100455301
2007-03-21,-71.75,#371237100455301
2008-03-21,-71.56,#371237100455301
2009-03-21,-74.17,#371237100455301
2010-03-21,-73.56,#371237100455301
2011-03-21,-74.18,#371237100455301
2012-03-21,-74.67,#371237100455301
2013-03-21,-76.05,#371237100455301
2014-03-21,-76.14,#371237100455301
2015-03-21,-77.39,#371237100455301
2016-03-21,-77.03,#371237100455301
2017-03-21,-77.55,#371237100455301
2018-03-21,-77.88,#371237100455301
2019-03-21,-78.22,#371237100455301
2020-03-21,-80.96000000000001,#371237100455301
2001-03-21,-55.12,#371306100554201
2002-03-21,-55.67,#371306100554201
2003-03-21,-56.65,#371306100554201
2004-03-21,-57.3,#371306100554201
2005-03-21,-57.66,#371306100554201
2006-03-21,-58.06,#371306100554201
2007-03-21,-58.77,#371306100554201
2008-03-21,-59.19,#371306100554201
2009-03-21,-59.66,#371306100554201
2010-03-21,-60.38,#371306100554201
2011-03-21,-60.58,#371306100554201
2012-03-21,-66.27,#371306100554201
2013-03-21,-61.94,#371306100554201
2014-03-21,-62.62,#371306100554201
2015-03-21,-63.17,#371306100554201
2016-03-21,-63.5,#371306100554201
2017-03-21,-64.03,#371306100554201
2018-03-21,-64.45,#371306100554201
2019-03-21,-64.9,#371306100554201
2020-03-21,-65.36,#371306100554201
2001-03-21,,#371314100333001
2002-03-21,,#371314100333001
2003-03-21,,#371314100333001
2004-03-21,,#371314100333001
2005-03-21,,#371314100333001
2006-03-21,,#371314100333001
2007-03-21,,#371314100333001
2008-03-21,,#371314100333001
2009-03-21,,#371314100333001
2010-03-21,,#371314100333001
2011-03-21,,#371314100333001
2012-03-21,,#371314100333001
2013-03-21,,#371314100333001
2014-03-21,,#371314100333001
2015-03-21,,#371314100333001
2016-03-21,,#371314100333001
2017-03-21,,#371314100333001
2018-03-21,-79.92,#371314100333001
2019-03-21,-79.745,#371314100333001
2020-03-21,-80.04,#371314100333001
2001-03-21,,#371328101060301
2002-03-21,,#371328101060301
2003-03-21,,#371328101060301
2004-03-21,,#371328101060301
2005-03-21,,#371328101060301
2006-03-21,,#371328101060301
2007-03-21,,#371328101060301
2008-03-21,,#371328101060301
2009-03-21,,#371328101060301
2010-03-21,,#371328101060301
2011-03-21,,#371328101060301
2012-03-21,,#371328101060301
2013-03-21,,#371328101060301
2014-03-21,,#371328101060301
2015-03-21,,#371328101060301
2016-03-21,,#371328101060301
2017-03-21,,#371328101060301
2018-03-21,,#371328101060301
2019-03-21,-56.7,#371328101060301
2020-03-21,-55.655,#371328101060301
2001-03-21,,#371516101022801
2002-03-21,,#371516101022801
2003-03-21,,#371516101022801
2004-03-21,,#371516101022801
2005-03-21,,#371516101022801
2006-03-21,,#371516101022801
2007-03-21,,#371516101022801
2008-03-21,,#371516101022801
