date,level,site
2007-09-21,-6.579999999999999,#430949101292701
2008-09-21,-6.31,#430949101292701
2009-09-21,-6.355,#430949101292701
2010-09-21,-6.21,#430949101292701
2011-09-21,-6.16,#430949101292701
2012-09-21,-6.535,#430949101292701
2013-09-21,-6.5,#430949101292701
2014-09-21,,#430949101292701
2015-09-21,-6.005,#430949101292701
2016-09-21,-6.3025,#430949101292701
2017-09-21,-6.04,#430949101292701
2018-09-21,-6.316666666666666,#430949101292701
2019-09-21,-5.89,#430949101292701
2020-09-21,-6.260000000000001,#430949101292701
2001-09-21,-30.44,#430959100444001
2002-09-21,-30.785,#430959100444001
2003-09-21,-31.223333333333333,#430959100444001
2004-09-21,-32.665,#430959100444001
2005-09-21,-32.69,#430959100444001
2006-09-21,-32.37,#430959100444001
2007-09-21,-33.35666666666666,#430959100444001
2008-09-21,-33.9025,#430959100444001
2009-09-21,-32.917500000000004,#430959100444001
2010-09-21,-32.34,#430959100444001
2011-09-21,-32.614999999999995,#430959100444001
2012-09-21,-33.525,#430959100444001
2013-09-21,-32.56333333333333,#430959100444001
2014-09-21,,#430959100444001
2015-09-21,-33.035,#430959100444001
2016-09-21,-33.10333333333333,#430959100444001
2017-09-21,-31.176666666666662,#430959100444001
2018-09-21,-31.94333333333333,#430959100444001
2019-09-21,-32.6275,#430959100444001
2020-09-21,,#430959100444001
2001-09-21,-15.089999999999998,#431006099163801
2002-09-21,-15.18,#431006099163801
2003-09-21,-15.576666666666666,#431006099163801
2004-09-21,-15.8575,#431006099163801
2005-09-21,-16.134999999999998,#431006099163801
2006-09-21,-16.34,#431006099163801
2007-09-21,-16.349999999999998,#431006099163801
2008-09-21,-16.44,#431006099163801
2009-09-21,-16.4375,#431006099163801
2010-09-21,-16.09,#431006099163801
2011-09-21,-15.775,#431006099163801
2012-09-21,-15.625,#431006099163801
2013-09-21,-15.76,#431006099163801
2014-09-21,,#431006099163801
2015-09-21,-15.895,#431006099163801
2016-09-21,-15.65,#431006099163801
2017-09-21,-16.69666666666667,#431006099163801
2018-09-21,-15.216666666666669,#431006099163801
2019-09-21,-14.443333333333332,#431006099163801
2020-09-21,-13.323333333333332,#431006099163801
2001-09-21,-6.32,#431010101211801
2002-09-21,-6.58,#431010101211801
2003-09-21,-6.95,#431010101211801
2004-09-21,-7.3175,#431010101211801
2005-09-21,-7.605,#431010101211801
2006-09-21,-7.875,#431010101211801
2007-09-21,-8.15,#431010101211801
2008-09-21,-8.1175,#431010101211801
2009-09-21,-7.83,#431010101211801
2010-09-21,-7.5,#431010101211801
2011-09-21,-7.16,#431010101211801
2012-09-21,-7.07,#431010101211801
2013-09-21,-7.260000000000001,#431010101211801
2014-09-21,,#431010101211801
2015-09-21,-7.0925,#431010101211801
2016-09-21,-6.9433333333333325,#431010101211801
2017-09-21,-7.897500000000001,#431010101211801
2018-09-21,-6.949999999999999,#431010101211801
2019-09-21,-6.073333333333333,#431010101211801
2020-09-21,-5.57,#431010101211801
2001-09-21,-20.15,#431018101152001
2002-09-21,-20.33,#431018101152001
2003-09-21,-20.465,#431018101152001
2004-09-21,-20.8275,#431018101152001
2005-09-21,-20.865,#431018101152001
2006-09-21,-21.165,#431018101152001
2007-09-21,-21.42,#431018101152001
2008-09-21,-21.37,#431018101152001
2009-09-21,-21.1875,#431018101152001
2010-09-21,-21.11,#431018101152001
2011-09-21,-20.82,#431018101152001
2012-09-21,-20.94,#431018101152001
2013-09-21,-21.275,#431018101152001
2014-09-21,,#431018101152001
2015-09-21,-21.0975,#431018101152001
2016-09-21,-21.17,#431018101152001
2017-09-21,-21.485,#431018101152001
2018-09-21,-21.165,#431018101152001
2019-09-21,-20.116666666666667,#431018101152001
2020-09-21,-19.953333333333333,#431018101152001
2001-09-21,-6.653333333333333,#431018101212001
2002-09-21,-6.904999999999999,#431018101212001
2003-09-21,-7.265000000000001,#431018101212001
2004-09-21,-7.65,#431018101212001
2005-09-21,-7.92,#431018101212001
2006-09-21,-8.17,#431018101212001
2007-09-21,-8.47,#431018101212001
2008-09-21,-8.4625,#431018101212001
2009-09-21,-8.184999999999999,#431018101212001
2010-09-21,-7.78,#431018101212001
2011-09-21,-7.529999999999999,#431018101212001
2012-09-21,-7.425000000000001,#431018101212001
2013-09-21,-7.6,#431018101212001
2014-09-21,,#431018101212001
2015-09-21,-7.425,#431018101212001
2016-09-21,-7.155,#431018101212001
2017-09-21,-6.9275,#431018101212001
2018-09-21,-7.13,#431018101212001
2019-09-21,-5.993333333333333,#431018101212001
2020-09-21,-5.783333333333334,#431018101212001
2001-09-21,-1.21,#431020100243501
2002-09-21,-1.615,#431020100243501
2003-09-21,-1.87,#431020100243501
2004-09-21,-1.9575,#431020100243501
2005-09-21,-1.66,#431020100243501
2006-09-21,-2.165,#431020100243501
2007-09-21,-2.1333333333333333,#431020100243501
2008-09-21,-1.9125,#431020100243501
2009-09-21,-1.67,#431020100243501
2010-09-21,-1.5933333333333335,#431020100243501
2011-09-21,-1.34,#431020100243501
2012-09-21,-1.92,#431020100243501
2013-09-21,-1.79,#431020100243501
2014-09-21,,#431020100243501
2015-09-21,-1.425,#431020100243501
2016-09-21,-1.1333333333333333,#431020100243501
2017-09-21,-1.5375,#431020100243501
2018-09-21,-0.9666666666666668,#431020100243501
2019-09-21,-0.7625,#431020100243501
2020-09-21,,#431020100243501
2001-09-21,-4.29,#431022101555001
2002-09-21,-4.785,#431022101555001
2003-09-21,-5.015,#431022101555001
2004-09-21,-5.5875,#431022101555001
2005-09-21,-5.345000000000001,#431022101555001
2006-09-21,-5.535,#431022101555001
2007-09-21,-5.59,#431022101555001
2008-09-21,-5.14,#431022101555001
2009-09-21,-4.825,#431022101555001
2010-09-21,-4.56,#431022101555001
2011-09-21,-3.825,#431022101555001
2012-09-21,-4.68,#431022101555001
2013-09-21,-4.683333333333334,#431022101555001
2014-09-21,,#431022101555001
2015-09-21,-3.765,#431022101555001
2016-09-21,-3.795,#431022101555001
2017-09-21,-4.706666666666666,#431022101555001
2018-09-21,-3.773333333333333,#431022101555001
2019-09-21,-3.705,#431022101555001
2020-09-21,-3.01,#431022101555001
2001-09-21,-1.92,#431101099211901
2002-09-21,-2.59,#431101099211901
2003-09-21,-2.8666666666666667,#431101099211901
2004-09-21,-3.1775,#431101099211901
2005-09-21,-2.99,#431101099211901
2006-09-21,-3.125,#431101099211901
2007-09-21,-2.8233333333333337,#431101099211901
2008-09-21,-2.9466666666666668,#431101099211901
2009-09-21,-2.9,#431101099211901
2010-09-21,-2.033333333333333,#431101099211901
2011-09-21,-2.24,#431101099211901
2012-09-21,-2.79,#431101099211901
2013-09-21,-2.7533333333333334,#431101099211901
2014-09-21,-3.0,#431101099211901
2015-09-21,-3.1,#431101099211901
2016-09-21,-2.58,#431101099211901
2017-09-21,-3.34,#431101099211901
2018-09-21,-2.4,#431101099211901
2019-09-21,-1.2700000000000002,#431101099211901
2020-09-21,-0.5966666666666667,#431101099211901
2001-09-21,-29.340000000000003,#431109100445901
2002-09-21,-29.185,#431109100445901
2003-09-21,-29.2,#431109100445901
2004-09-21,-29.3375,#431109100445901
2005-09-21,-29.395,#431109100445901
2006-09-21,-29.72,#431109100445901
2007-09-21,-29.91,#431109100445901
2008-09-21,-30.135,#431109100445901
2009-09-21,-30.45,#431109100445901
2010-09-21,-30.6,#431109100445901
2011-09-21,-30.54,#431109100445901
2012-09-21,-30.42,#431109100445901
2013-09-21,-30.64,#431109100445901
2014-09-21,,#431109100445901
2015-09-21,-30.52,#431109100445901
2016-09-21,-30.47,#431109100445901
2017-09-21,-31.98333333333333,#431109100445901
2018-09-21,-30.676666666666662,#431109100445901
2019-09-21,-30.543333333333333,#431109100445901
2020-09-21,,#431109100445901
2001-09-21,-7.670000000000001,#431136101200901
2002-09-21,-9.375,#431136101200901
2003-09-21,-9.085,#431136101200901
2004-09-21,-9.185,#431136101200901
2005-09-21,-8.52,#431136101200901
2006-09-21,-9.63,#431136101200901
2007-09-21,-10.16,#431136101200901
2008-09-21,-9.045,#431136101200901
2009-09-21,-8.1375,#431136101200901
2010-09-21,-7.983333333333333,#431136101200901
2011-09-21,-7.605,#431136101200901
2012-09-21,-9.495,#431136101200901
2013-09-21,-8.973333333333334,#431136101200901
2014-09-21,,#431136101200901
2015-09-21,-7.1475,#431136101200901
2016-09-21,-7.78,#431136101200901
2017-09-21,-8.515,#431136101200901
2018-09-21,-7.585,#431136101200901
2019-09-21,-5.885,#431136101200901
2020-09-21,-6.216666666666666,#431136101200901
2001-09-21,-1.37,#431153099212201
2002-09-21,-1.92,#431153099212201
2003-09-21,-2.07,#431153099212201
2004-09-21,-2.095,#431153099212201
2005-09-21,-1.785,#431153099212201
2006-09-21,-1.98,#431153099212201
2007-09-21,-1.6666666666666667,#431153099212201
2008-09-21,-1.47,#431153099212201
2009-09-21,-1.4225,#431153099212201
2010-09-21,-1.0166666666666666,#431153099212201
2011-09-21,-1.235,#431153099212201
2012-09-21,-1.83,#431153099212201
2013-09-21,-1.35,#431153099212201
2014-09-21,-1.6866666666666668,#431153099212201
2015-09-21,-1.6366666666666667,#431153099212201
2016-09-21,-1.5833333333333333,#431153099212201
2017-09-21,-1.47,#431153099212201
2018-09-21,-1.14,#431153099212201
2019-09-21,-0.6866666666666666,#431153099212201
2020-09-21,-0.405,#431153099212201
2001-09-21,-1.5466666666666666,#431156099472601
2002-09-21,-2.195,#431156099472601
2003-09-21,-2.57,#431156099472601
2004-09-21,-2.935,#431156099472601
2005-09-21,-2.53,#431156099472601
2006-09-21,-2.805,#431156099472601
2007-09-21,-2.216666666666667,#431156099472601
2008-09-21,-2.1575,#431156099472601
2009-09-21,-2.1725,#431156099472601
2010-09-21,-1.3733333333333333,#431156099472601
2011-09-21,-1.475,#431156099472601
2012-09-21,-2.365,#431156099472601
2013-09-21,-2.47,#431156099472601
2014-09-21,,#431156099472601
2015-09-21,-3.0575,#431156099472601
2016-09-21,-1.8133333333333328,#431156099472601
2017-09-21,-2.1975,#431156099472601
2018-09-21,-1.3,#431156099472601
2019-09-21,-0.6233333333333334,#431156099472601
2020-09-21,-0.54,#431156099472601
2001-09-21,-13.2,#431156099521701
2002-09-21,-13.38,#431156099521701
2003-09-21,-13.646666666666668,#431156099521701
2004-09-21,-13.8775,#431156099521701
2005-09-21,-14.08,#431156099521701
2006-09-21,-14.39,#431156099521701
2007-09-21,-14.47,#431156099521701
2008-09-21,-13.925,#431156099521701
2009-09-21,-13.9675,#431156099521701
2010-09-21,-13.52,#431156099521701
2011-09-21,-13.515,#431156099521701
2012-09-21,-13.66,#431156099521701
2013-09-21,-14.02,#431156099521701
2014-09-21,,#431156099521701
2015-09-21,-14.79,#431156099521701
2016-09-21,-14.665,#431156099521701
2017-09-21,-14.4175,#431156099521701
2018-09-21,-14.17,#431156099521701
2019-09-21,-13.64,#431156099521701
2020-09-21,-12.535,#431156099521701
2001-09-21,-20.41,#431255101212001
2002-09-21,-20.755,#431255101212001
2003-09-21,-21.03,#431255101212001
2004-09-21,-21.475,#431255101212001
2005-09-21,-21.335,#431255101212001
2006-09-21,-21.715,#431255101212001
2007-09-21,-21.926666666666662,#431255101212001
2008-09-21,-21.9,#431255101212001
2009-09-21,-21.685,#431255101212001
2010-09-21,-21.36,#431255101212001
2011-09-21,-21.06,#431255101212001
2012-09-21,-21.155,#431255101212001
2013-09-21,-21.30666666666667,#431255101212001
2014-09-21,,#431255101212001
2015-09-21,-20.82,#431255101212001
2016-09-21,-20.51,#431255101212001
2017-09-21,-20.9275,#431255101212001
2018-09-21,-20.83,#431255101212001
2019-09-21,-20.355,#431255101212001
2020-09-21,-19.69,#431255101212001
2001-09-21,-1.4533333333333334,#431330099484501
2002-09-21,-1.89,#431330099484501
2003-09-21,-1.97,#431330099484501
2004-09-21,-2.0725,#431330099484501
2005-09-21,-1.83,#431330099484501
2006-09-21,-2.1950000000000003,#431330099484501
2007-09-21,-1.79,#431330099484501
2008-09-21,-1.85,#431330099484501
2009-09-21,-1.645,#431330099484501
2010-09-21,-1.1866666666666663,#431330099484501
2011-09-21,-1.37,#431330099484501
2012-09-21,-1.98,#431330099484501
2013-09-21,-1.7166666666666668,#431330099484501
2014-09-21,,#431330099484501
2015-09-21,-2.01,#431330099484501
2016-09-21,-1.5666666666666669,#431330099484501
2017-09-21,-1.6225,#431330099484501
2018-09-21,-1.18,#431330099484501
2019-09-21,-0.8466666666666667,#431330099484501
2020-09-21,-0.635,#431330099484501
2001-09-21,-21.44,#431334099520701
2002-09-21,-21.475,#431334099520701
2003-09-21,-21.75,#431334099520701
2004-09-21,-21.9175,#431334099520701
2005-09-21,-22.31,#431334099520701
2006-09-21,-22.71,#431334099520701
2007-09-21,-23.040000000000003,#431334099520701
