date,level,site
2008-06-21,,#370910100422701
2009-06-21,,#370910100422701
2010-06-21,,#370910100422701
2011-06-21,,#370910100422701
2012-06-21,,#370910100422701
2013-06-21,,#370910100422701
2014-06-21,,#370910100422701
2015-06-21,,#370910100422701
2016-06-21,,#370910100422701
2017-06-21,,#370910100422701
2018-06-21,,#370910100422701
2019-06-21,,#370910100422701
2020-06-21,,#370910100422701
2001-06-21,,#370938100304101
2002-06-21,,#370938100304101
2003-06-21,,#370938100304101
2004-06-21,,#370938100304101
2005-06-21,,#370938100304101
2006-06-21,,#370938100304101
2007-06-21,,#370938100304101
2008-06-21,,#370938100304101
2009-06-21,,#370938100304101
2010-06-21,,#370938100304101
2011-06-21,,#370938100304101
2012-06-21,,#370938100304101
2013-06-21,,#370938100304101
2014-06-21,,#370938100304101
2015-06-21,,#370938100304101
2016-06-21,,#370938100304101
2017-06-21,,#370938100304101
2018-06-21,,#370938100304101
2019-06-21,,#370938100304101
2020-06-21,,#370938100304101
2001-06-21,,#370945100335101
2002-06-21,,#370945100335101
2003-06-21,,#370945100335101
2004-06-21,,#370945100335101
2005-06-21,,#370945100335101
2006-06-21,,#370945100335101
2007-06-21,,#370945100335101
2008-06-21,,#370945100335101
2009-06-21,,#370945100335101
2010-06-21,,#370945100335101
2011-06-21,,#370945100335101
2012-06-21,,#370945100335101
2013-06-21,,#370945100335101
2014-06-21,,#370945100335101
2015-06-21,,#370945100335101
2016-06-21,,#370945100335101
2017-06-21,,#370945100335101
2018-06-21,,#370945100335101
2019-06-21,,#370945100335101
2020-06-21,,#370945100335101
2001-06-21,,#370958101055501
2002-06-21,,#370958101055501
2003-06-21,,#370958101055501
2004-06-21,,#370958101055501
2005-06-21,,#370958101055501
2006-06-21,,#370958101055501
2007-06-21,,#370958101055501
2008-06-21,,#370958101055501
2009-06-21,,#370958101055501
2010-06-21,,#370958101055501
2011-06-21,,#370958101055501
2012-06-21,,#370958101055501
2013-06-21,,#370958101055501
2014-06-21,,#370958101055501
2015-06-21,,#370958101055501
2016-06-21,,#370958101055501
2017-06-21,,#370958101055501
2018-06-21,,#370958101055501
2019-06-21,,#370958101055501
2020-06-21,,#370958101055501
2001-06-21,,#371026101020701
2002-06-21,,#371026101020701
2003-06-21,,#371026101020701
2004-06-21,,#371026101020701
2005-06-21,,#371026101020701
2006-06-21,,#371026101020701
2007-06-21,,#371026101020701
2008-06-21,,#371026101020701
2009-06-21,,#371026101020701
2010-06-21,,#371026101020701
2011-06-21,,#371026101020701
2012-06-21,,#371026101020701
2013-06-21,,#371026101020701
2014-06-21,,#371026101020701
2015-06-21,,#371026101020701
2016-06-21,,#371026101020701
2017-06-21,,#371026101020701
2018-06-21,,#371026101020701
2019-06-21,,#371026101020701
2020-06-21,,#371026101020701
2001-06-21,,#371135101260902
2002-06-21,,#371135101260902
2003-06-21,,#371135101260902
2004-06-21,,#371135101260902
2005-06-21,,#371135101260902
2006-06-21,,#371135101260902
2007-06-21,,#371135101260902
2008-06-21,,#371135101260902
2009-06-21,,#371135101260902
2010-06-21,,#371135101260902
2011-06-21,,#371135101260902
2012-06-21,,#371135101260902
2013-06-21,,#371135101260902
2014-06-21,,#371135101260902
2015-06-21,,#371135101260902
2016-06-21,,#371135101260902
2017-06-21,,#371135101260902
2018-06-21,,#371135101260902
2019-06-21,,#371135101260902
2020-06-21,,#371135101260902
2001-06-21,,#371139101223001
2002-06-21,,#371139101223001
2003-06-21,,#371139101223001
2004-06-21,,#371139101223001
2005-06-21,,#371139101223001
2006-06-21,,#371139101223001
2007-06-21,,#371139101223001
2008-06-21,,#371139101223001
2009-06-21,,#371139101223001
2010-06-21,,#371139101223001
2011-06-21,,#371139101223001
2012-06-21,,#371139101223001
2013-06-21,,#371139101223001
2014-06-21,,#371139101223001
2015-06-21,,#371139101223001
2016-06-21,,#371139101223001
2017-06-21,,#371139101223001
2018-06-21,,#371139101223001
2019-06-21,,#371139101223001
2020-06-21,,#371139101223001
2001-06-21,,#371237100455301
2002-06-21,,#371237100455301
2003-06-21,,#371237100455301
2004-06-21,,#371237100455301
2005-06-21,,#371237100455301
2006-06-21,,#371237100455301
2007-06-21,,#371237100455301
2008-06-21,,#371237100455301
2009-06-21,,#371237100455301
2010-06-21,,#371237100455301
2011-06-21,,#371237100455301
2012-06-21,,#371237100455301
2013-06-21,,#371237100455301
2014-06-21,,#371237100455301
2015-06-21,,#371237100455301
2016-06-21,,#371237100455301
2017-06-21,,#371237100455301
2018-06-21,,#371237100455301
2019-06-21,,#371237100455301
2020-06-21,,#371237100455301
2001-06-21,,#371306100554201
2002-06-21,,#371306100554201
2003-06-21,,#371306100554201
2004-06-21,,#371306100554201
2005-06-21,,#371306100554201
2006-06-21,,#371306100554201
2007-06-21,,#371306100554201
2008-06-21,,#371306100554201
2009-06-21,,#371306100554201
2010-06-21,,#371306100554201
2011-06-21,,#371306100554201
2012-06-21,,#371306100554201
2013-06-21,,#371306100554201
2014-06-21,,#371306100554201
2015-06-21,,#371306100554201
2016-06-21,,#371306100554201
2017-06-21,,#371306100554201
2018-06-21,,#371306100554201
2019-06-21,,#371306100554201
2020-06-21,,#371306100554201
2001-06-21,,#371314100333001
2002-06-21,,#371314100333001
2003-06-21,,#371314100333001
2004-06-21,,#371314100333001
2005-06-21,,#371314100333001
