date,level,site
2013-12-21,-43.49,#1007301
2014-12-21,-43.55,#1007301
2015-12-21,-43.6,#1007301
2016-12-21,-43.66,#1007301
2017-12-21,,#1007301
2018-12-21,,#1007301
2019-12-21,,#1007301
2020-12-21,,#1007301
2001-12-21,,#1007501
2002-12-21,,#1007501
2003-12-21,,#1007501
2004-12-21,,#1007501
2005-12-21,,#1007501
2006-12-21,,#1007501
2007-12-21,,#1007501
2008-12-21,,#1007501
2009-12-21,-53.33,#1007501
2010-12-21,-53.37,#1007501
2011-12-21,,#1007501
2012-12-21,-53.63,#1007501
2013-12-21,-53.78,#1007501
2014-12-21,,#1007501
2015-12-21,-53.87,#1007501
2016-12-21,,#1007501
2017-12-21,,#1007501
2018-12-21,,#1007501
2019-12-21,,#1007501
2020-12-21,,#1007501
2001-12-21,,#1007601
2002-12-21,,#1007601
2003-12-21,,#1007601
2004-12-21,,#1007601
2005-12-21,,#1007601
2006-12-21,,#1007601
2007-12-21,,#1007601
2008-12-21,,#1007601
2009-12-21,-32.64,#1007601
2010-12-21,-33.13,#1007601
2011-12-21,,#1007601
2012-12-21,-33.06,#1007601
2013-12-21,-33.35,#1007601
2014-12-21,-33.44,#1007601
2015-12-21,-33.35,#1007601
2016-12-21,-33.26,#1007601
2017-12-21,,#1007601
2018-12-21,,#1007601
2019-12-21,,#1007601
2020-12-21,,#1007601
2001-12-21,,#1007701
2002-12-21,,#1007701
2003-12-21,,#1007701
2004-12-21,,#1007701
2005-12-21,,#1007701
2006-12-21,,#1007701
2007-12-21,,#1007701
2008-12-21,,#1007701
2009-12-21,-33.12,#1007701
2010-12-21,-33.13,#1007701
2011-12-21,,#1007701
2012-12-21,,#1007701
2013-12-21,-33.09,#1007701
2014-12-21,-33.23,#1007701
2015-12-21,,#1007701
2016-12-21,,#1007701
2017-12-21,,#1007701
2018-12-21,,#1007701
2019-12-21,,#1007701
2020-12-21,,#1007701
2001-12-21,,#1007805
2002-12-21,,#1007805
2003-12-21,,#1007805
2004-12-21,,#1007805
2005-12-21,,#1007805
2006-12-21,,#1007805
2007-12-21,,#1007805
2008-12-21,,#1007805
2009-12-21,-43.31,#1007805
2010-12-21,-44.1,#1007805
2011-12-21,,#1007805
2012-12-21,,#1007805
2013-12-21,-44.35,#1007805
2014-12-21,-44.53,#1007805
2015-12-21,-44.45,#1007805
2016-12-21,,#1007805
2017-12-21,,#1007805
2018-12-21,,#1007805
2019-12-21,,#1007805
2020-12-21,,#1007805
2001-12-21,,#1008102
2002-12-21,,#1008102
2003-12-21,,#1008102
