date,level,site
2012-06-21,,#1178
2013-06-21,,#1178
2014-06-21,,#1178
2015-06-21,,#1178
2016-06-21,,#1178
2017-06-21,,#1178
2018-06-21,,#1178
2019-06-21,,#1178
2020-06-21,,#1178
2001-06-21,,#1181
2002-06-21,,#1181
2003-06-21,,#1181
2004-06-21,,#1181
2005-06-21,,#1181
2006-06-21,,#1181
2007-06-21,,#1181
2008-06-21,,#1181
2009-06-21,,#1181
2010-06-21,,#1181
2011-06-21,,#1181
2012-06-21,,#1181
2013-06-21,,#1181
2014-06-21,,#1181
2015-06-21,,#1181
2016-06-21,,#1181
2017-06-21,,#1181
2018-06-21,,#1181
2019-06-21,,#1181
2020-06-21,,#1181
2001-06-21,,#1194
2002-06-21,,#1194
2003-06-21,,#1194
2004-06-21,,#1194
2005-06-21,,#1194
2006-06-21,,#1194
2007-06-21,,#1194
2008-06-21,,#1194
2009-06-21,,#1194
2010-06-21,,#1194
2011-06-21,,#1194
2012-06-21,,#1194
2013-06-21,-27.98,#1194
2014-06-21,,#1194
2015-06-21,,#1194
2016-06-21,,#1194
2017-06-21,,#1194
2018-06-21,,#1194
2019-06-21,,#1194
2020-06-21,,#1194
2001-06-21,,#1201102
2002-06-21,,#1201102
2003-06-21,,#1201102
2004-06-21,,#1201102
2005-06-21,,#1201102
2006-06-21,,#1201102
2007-06-21,,#1201102
2008-06-21,,#1201102
2009-06-21,,#1201102
2010-06-21,-11.13,#1201102
2011-06-21,,#1201102
2012-06-21,,#1201102
2013-06-21,,#1201102
2014-06-21,,#1201102
2015-06-21,,#1201102
2016-06-21,,#1201102
2017-06-21,,#1201102
2018-06-21,,#1201102
2019-06-21,,#1201102
2020-06-21,,#1201102
2001-06-21,,#1201107
2002-06-21,,#1201107
2003-06-21,,#1201107
2004-06-21,,#1201107
2005-06-21,,#1201107
2006-06-21,,#1201107
2007-06-21,,#1201107
2008-06-21,,#1201107
2009-06-21,,#1201107
2010-06-21,,#1201107
2011-06-21,,#1201107
2012-06-21,,#1201107
2013-06-21,-15.45,#1201107
2014-06-21,,#1201107
2015-06-21,,#1201107
2016-06-21,-15.76,#1201107
2017-06-21,,#1201107
2018-06-21,,#1201107
2019-06-21,,#1201107
2020-06-21,,#1201107
2001-06-21,,#1201206
2002-06-21,,#1201206
2003-06-21,,#1201206
2004-06-21,,#1201206
2005-06-21,,#1201206
2006-06-21,,#1201206
2007-06-21,,#1201206
2008-06-21,-19.93,#1201206
2009-06-21,-21.4,#1201206
2010-06-21,-20.7,#1201206
2011-06-21,,#1201206
2012-06-21,,#1201206
2013-06-21,,#1201206
2014-06-21,,#1201206
2015-06-21,,#1201206
